contig_size,prediction,contig_id
1000,anaerobe,GCF_000875755_107
1000,facultative,GCF_000875755_1070
1000,facultative,GCF_000875755_1071
1000,facultative,GCF_000875755_1072
1000,facultative,GCF_000875755_1073
1000,facultative,GCF_000875755_1074
1000,facultative,GCF_000875755_1075
1000,anaerobe,GCF_000875755_1076
1000,anaerobe,GCF_000875755_1077
1000,facultative,GCF_000875755_1078
1000,anaerobe,GCF_000875755_1079
1000,anaerobe,GCF_000875755_108
1000,anaerobe,GCF_000875755_1080
1000,facultative,GCF_000875755_1081
1000,facultative,GCF_000875755_1082
1000,anaerobe,GCF_000875755_1083
1000,facultative,GCF_000875755_1084
1000,facultative,GCF_000875755_1085
1000,facultative,GCF_000875755_1086
1000,facultative,GCF_000875755_1087
1000,facultative,GCF_000875755_1088
1000,facultative,GCF_000875755_1089
1000,facultative,GCF_000875755_109
1000,anaerobe,GCF_000875755_1090
1000,anaerobe,GCF_000875755_1091
1000,facultative,GCF_000875755_1092
1000,aerobe,GCF_000875755_1093
1000,facultative,GCF_000875755_1094
1000,facultative,GCF_000875755_1095
1000,facultative,GCF_000875755_1096
1000,facultative,GCF_000875755_1097
1000,anaerobe,GCF_000875755_1098
1000,anaerobe,GCF_000875755_1099
1000,facultative,GCF_000875755_11
1000,anaerobe,GCF_000875755_110
1000,facultative,GCF_000875755_1100
1000,facultative,GCF_000875755_1101
1000,anaerobe,GCF_000875755_1102
1000,anaerobe,GCF_000875755_1103
1000,anaerobe,GCF_000875755_1104
1000,anaerobe,GCF_000875755_1105
1000,anaerobe,GCF_000875755_1106
1000,anaerobe,GCF_000875755_1107
1000,anaerobe,GCF_000875755_1108
1000,facultative,GCF_000875755_1109
1000,anaerobe,GCF_000875755_111
1000,anaerobe,GCF_000875755_1110
1000,facultative,GCF_000875755_1111
1000,facultative,GCF_000875755_1112
1000,facultative,GCF_000875755_1113
1000,anaerobe,GCF_000875755_1114
1000,facultative,GCF_000875755_1115
1000,facultative,GCF_000875755_1116
1000,anaerobe,GCF_000875755_1117
1000,facultative,GCF_000875755_1118
1000,facultative,GCF_000875755_1119
1000,facultative,GCF_000875755_112
1000,facultative,GCF_000875755_1120
1000,anaerobe,GCF_000875755_1121
1000,facultative,GCF_000875755_1122
1000,facultative,GCF_000875755_1123
1000,facultative,GCF_000875755_1124
1000,facultative,GCF_000875755_1125
1000,facultative,GCF_000875755_1126
1000,anaerobe,GCF_000875755_1127
1000,facultative,GCF_000875755_1128
1000,facultative,GCF_000875755_1129
1000,facultative,GCF_000875755_113
1000,anaerobe,GCF_000875755_1130
1000,facultative,GCF_000875755_1131
1000,facultative,GCF_000875755_1132
1000,anaerobe,GCF_000875755_1133
1000,anaerobe,GCF_000875755_1134
1000,facultative,GCF_000875755_1135
1000,facultative,GCF_000875755_1136
1000,anaerobe,GCF_000875755_1137
1000,anaerobe,GCF_000875755_1138
1000,anaerobe,GCF_000875755_1139
1000,facultative,GCF_000875755_114
1000,facultative,GCF_000875755_1140
1000,facultative,GCF_000875755_1141
1000,facultative,GCF_000875755_1142
1000,facultative,GCF_000875755_1143
1000,anaerobe,GCF_000875755_1144
1000,anaerobe,GCF_000875755_1145
1000,anaerobe,GCF_000875755_1146
1000,facultative,GCF_000875755_1147
1000,facultative,GCF_000875755_1148
1000,anaerobe,GCF_000875755_1149
1000,facultative,GCF_000875755_115
1000,facultative,GCF_000875755_1150
1000,facultative,GCF_000875755_1151
1000,facultative,GCF_000875755_1152
1000,anaerobe,GCF_000875755_1153
1000,facultative,GCF_000875755_1154
1000,facultative,GCF_000875755_1155
1000,anaerobe,GCF_000875755_1156
1000,anaerobe,GCF_000875755_1157
1000,anaerobe,GCF_000875755_1158
1000,facultative,GCF_000875755_1159
1000,anaerobe,GCF_000875755_116
1000,anaerobe,GCF_000875755_1160
1000,facultative,GCF_000875755_1161
1000,anaerobe,GCF_000875755_1162
1000,facultative,GCF_000875755_1163
1000,facultative,GCF_000875755_1164
1000,facultative,GCF_000875755_1165
1000,facultative,GCF_000875755_1166
1000,anaerobe,GCF_000875755_1167
1000,facultative,GCF_000875755_1168
1000,anaerobe,GCF_000875755_1169
1000,facultative,GCF_000875755_117
1000,facultative,GCF_000875755_1170
1000,facultative,GCF_000875755_1171
1000,anaerobe,GCF_000875755_1172
1000,anaerobe,GCF_000875755_1173
1000,anaerobe,GCF_000875755_1174
1000,facultative,GCF_000875755_1175
1000,facultative,GCF_000875755_1176
1000,facultative,GCF_000875755_1177
1000,anaerobe,GCF_000875755_1178
1000,facultative,GCF_000875755_1179
1000,aerobe,GCF_000875755_118
1000,anaerobe,GCF_000875755_1180
1000,facultative,GCF_000875755_1181
1000,anaerobe,GCF_000875755_1182
1000,anaerobe,GCF_000875755_1183
1000,facultative,GCF_000875755_1184
1000,facultative,GCF_000875755_1185
1000,facultative,GCF_000875755_1186
1000,anaerobe,GCF_000875755_1187
1000,anaerobe,GCF_000875755_1188
1000,facultative,GCF_000875755_1189
1000,facultative,GCF_000875755_119
1000,facultative,GCF_000875755_1190
1000,facultative,GCF_000875755_1191
1000,facultative,GCF_000875755_1192
1000,facultative,GCF_000875755_1193
1000,anaerobe,GCF_000875755_1194
1000,facultative,GCF_000875755_1195
1000,facultative,GCF_000875755_1196
1000,facultative,GCF_000875755_1197
1000,anaerobe,GCF_000875755_1198
1000,anaerobe,GCF_000875755_1199
1000,facultative,GCF_000875755_12
1000,anaerobe,GCF_000875755_120
1000,facultative,GCF_000875755_1200
1000,facultative,GCF_000875755_1201
1000,facultative,GCF_000875755_1202
1000,anaerobe,GCF_000875755_1203
1000,facultative,GCF_000875755_1204
1000,facultative,GCF_000875755_1205
1000,anaerobe,GCF_000875755_1206
1000,facultative,GCF_000875755_1207
1000,facultative,GCF_000875755_1208
1000,facultative,GCF_000875755_1209
1000,facultative,GCF_000875755_121
1000,anaerobe,GCF_000875755_1210
1000,anaerobe,GCF_000875755_1211
1000,anaerobe,GCF_000875755_1212
1000,facultative,GCF_000875755_1213
1000,facultative,GCF_000875755_1214
1000,facultative,GCF_000875755_1215
1000,anaerobe,GCF_000875755_1216
1000,anaerobe,GCF_000875755_1217
1000,anaerobe,GCF_000875755_1218
1000,facultative,GCF_000875755_1219
1000,facultative,GCF_000875755_122
1000,anaerobe,GCF_000875755_1220
1000,aerobe,GCF_000875755_1221
1000,anaerobe,GCF_000875755_1222
1000,aerobe,GCF_000875755_1223
1000,facultative,GCF_000875755_1224
1000,anaerobe,GCF_000875755_1225
1000,anaerobe,GCF_000875755_1226
1000,anaerobe,GCF_000875755_1227
1000,facultative,GCF_000875755_1228
1000,facultative,GCF_000875755_1229
1000,anaerobe,GCF_000875755_123
1000,anaerobe,GCF_000875755_1230
1000,facultative,GCF_000875755_1231
1000,anaerobe,GCF_000875755_1232
1000,facultative,GCF_000875755_1233
1000,facultative,GCF_000875755_1234
1000,facultative,GCF_000875755_1235
1000,anaerobe,GCF_000875755_1236
1000,facultative,GCF_000875755_1237
1000,facultative,GCF_000875755_1238
1000,anaerobe,GCF_000875755_1239
1000,facultative,GCF_000875755_124
1000,facultative,GCF_000875755_1240
1000,facultative,GCF_000875755_1241
1000,facultative,GCF_000875755_1242
1000,anaerobe,GCF_000875755_1243
1000,facultative,GCF_000875755_1244
1000,facultative,GCF_000875755_1245
1000,facultative,GCF_000875755_1246
1000,facultative,GCF_000875755_1247
1000,facultative,GCF_000875755_1248
1000,facultative,GCF_000875755_1249
1000,aerobe,GCF_000875755_125
1000,facultative,GCF_000875755_1250
1000,anaerobe,GCF_000875755_1251
1000,anaerobe,GCF_000875755_1252
1000,facultative,GCF_000875755_1253
1000,facultative,GCF_000875755_1254
1000,facultative,GCF_000875755_1255
1000,facultative,GCF_000875755_1256
1000,anaerobe,GCF_000875755_1257
1000,facultative,GCF_000875755_1258
1000,facultative,GCF_000875755_1259
1000,facultative,GCF_000875755_126
1000,facultative,GCF_000875755_1260
1000,facultative,GCF_000875755_1261
1000,anaerobe,GCF_000875755_1262
1000,facultative,GCF_000875755_1263
1000,facultative,GCF_000875755_1264
1000,anaerobe,GCF_000875755_1265
1000,anaerobe,GCF_000875755_1266
1000,anaerobe,GCF_000875755_1267
1000,aerobe,GCF_000875755_1268
1000,facultative,GCF_000875755_1269
1000,facultative,GCF_000875755_127
1000,facultative,GCF_000875755_1270
1000,facultative,GCF_000875755_1271
1000,facultative,GCF_000875755_1272
1000,anaerobe,GCF_000875755_1273
1000,facultative,GCF_000875755_1274
1000,anaerobe,GCF_000875755_1275
1000,anaerobe,GCF_000875755_1276
1000,facultative,GCF_000875755_1277
1000,facultative,GCF_000875755_1278
1000,facultative,GCF_000875755_1279
1000,facultative,GCF_000875755_128
1000,facultative,GCF_000875755_1280
1000,anaerobe,GCF_000875755_1281
1000,anaerobe,GCF_000875755_1282
1000,anaerobe,GCF_000875755_1283
1000,facultative,GCF_000875755_1284
1000,facultative,GCF_000875755_1285
1000,facultative,GCF_000875755_1286
1000,facultative,GCF_000875755_1287
1000,facultative,GCF_000875755_1288
1000,facultative,GCF_000875755_1289
1000,anaerobe,GCF_000875755_129
1000,anaerobe,GCF_000875755_1290
1000,facultative,GCF_000875755_1291
1000,facultative,GCF_000875755_1292
1000,anaerobe,GCF_000875755_1293
1000,anaerobe,GCF_000875755_1294
1000,anaerobe,GCF_000875755_1295
1000,facultative,GCF_000875755_1296
1000,facultative,GCF_000875755_1297
1000,facultative,GCF_000875755_1298
1000,aerobe,GCF_000875755_1299
1000,facultative,GCF_000875755_13
1000,anaerobe,GCF_000875755_130
1000,facultative,GCF_000875755_1300
1000,facultative,GCF_000875755_1301
1000,anaerobe,GCF_000875755_1302
1000,facultative,GCF_000875755_1303
1000,anaerobe,GCF_000875755_1304
1000,anaerobe,GCF_000875755_1305
1000,facultative,GCF_000875755_1306
1000,facultative,GCF_000875755_1307
1000,facultative,GCF_000875755_1308
1000,facultative,GCF_000875755_1309
1000,facultative,GCF_000875755_131
1000,facultative,GCF_000875755_1310
1000,anaerobe,GCF_000875755_1311
1000,facultative,GCF_000875755_1312
1000,anaerobe,GCF_000875755_1313
1000,anaerobe,GCF_000875755_1314
1000,anaerobe,GCF_000875755_1315
1000,facultative,GCF_000875755_1316
1000,anaerobe,GCF_000875755_1317
1000,anaerobe,GCF_000875755_1318
1000,anaerobe,GCF_000875755_1319
1000,facultative,GCF_000875755_132
1000,anaerobe,GCF_000875755_1320
1000,facultative,GCF_000875755_1321
1000,facultative,GCF_000875755_1322
1000,anaerobe,GCF_000875755_1323
1000,facultative,GCF_000875755_1324
1000,anaerobe,GCF_000875755_1325
1000,facultative,GCF_000875755_1326
1000,facultative,GCF_000875755_1327
1000,anaerobe,GCF_000875755_1328
1000,anaerobe,GCF_000875755_1329
1000,anaerobe,GCF_000875755_133
1000,anaerobe,GCF_000875755_1330
1000,facultative,GCF_000875755_1331
1000,anaerobe,GCF_000875755_1332
1000,facultative,GCF_000875755_1333
1000,facultative,GCF_000875755_1334
1000,facultative,GCF_000875755_1335
1000,anaerobe,GCF_000875755_1336
1000,facultative,GCF_000875755_1337
1000,anaerobe,GCF_000875755_1338
1000,facultative,GCF_000875755_1339
1000,facultative,GCF_000875755_134
1000,facultative,GCF_000875755_1340
1000,facultative,GCF_000875755_1341
1000,facultative,GCF_000875755_1342
1000,facultative,GCF_000875755_1343
1000,anaerobe,GCF_000875755_1344
1000,facultative,GCF_000875755_1345
1000,anaerobe,GCF_000875755_1346
1000,anaerobe,GCF_000875755_1347
1000,facultative,GCF_000875755_1348
1000,facultative,GCF_000875755_1349
1000,facultative,GCF_000875755_135
1000,facultative,GCF_000875755_1350
1000,anaerobe,GCF_000875755_1351
1000,facultative,GCF_000875755_1352
1000,anaerobe,GCF_000875755_1353
1000,anaerobe,GCF_000875755_1354
1000,facultative,GCF_000875755_1355
1000,facultative,GCF_000875755_1356
1000,facultative,GCF_000875755_1357
1000,facultative,GCF_000875755_1358
1000,facultative,GCF_000875755_1359
1000,facultative,GCF_000875755_136
1000,facultative,GCF_000875755_1360
1000,facultative,GCF_000875755_1361
1000,facultative,GCF_000875755_1362
1000,facultative,GCF_000875755_1363
1000,anaerobe,GCF_000875755_1364
1000,facultative,GCF_000875755_1365
1000,anaerobe,GCF_000875755_1366
1000,facultative,GCF_000875755_1367
1000,facultative,GCF_000875755_1368
1000,facultative,GCF_000875755_1369
1000,facultative,GCF_000875755_137
1000,facultative,GCF_000875755_1370
1000,facultative,GCF_000875755_1371
1000,facultative,GCF_000875755_1372
1000,facultative,GCF_000875755_1373
1000,anaerobe,GCF_000875755_1374
1000,facultative,GCF_000875755_1375
1000,facultative,GCF_000875755_1376
1000,facultative,GCF_000875755_1377
1000,facultative,GCF_000875755_1378
1000,facultative,GCF_000875755_1379
1000,facultative,GCF_000875755_138
1000,facultative,GCF_000875755_1380
1000,anaerobe,GCF_000875755_1381
1000,anaerobe,GCF_000875755_1382
1000,facultative,GCF_000875755_1383
1000,anaerobe,GCF_000875755_1384
1000,facultative,GCF_000875755_1385
1000,anaerobe,GCF_000875755_1386
1000,facultative,GCF_000875755_1387
1000,facultative,GCF_000875755_1388
1000,facultative,GCF_000875755_1389
1000,facultative,GCF_000875755_139
1000,facultative,GCF_000875755_1390
1000,facultative,GCF_000875755_1391
1000,facultative,GCF_000875755_1392
1000,facultative,GCF_000875755_1393
1000,facultative,GCF_000875755_1394
1000,facultative,GCF_000875755_1395
1000,anaerobe,GCF_000875755_1396
1000,anaerobe,GCF_000875755_1397
1000,facultative,GCF_000875755_1398
1000,facultative,GCF_000875755_1399
1000,facultative,GCF_000875755_14
1000,facultative,GCF_000875755_140
1000,facultative,GCF_000875755_1400
1000,facultative,GCF_000875755_1401
1000,facultative,GCF_000875755_1402
1000,facultative,GCF_000875755_1403
1000,anaerobe,GCF_000875755_1404
1000,anaerobe,GCF_000875755_1405
1000,facultative,GCF_000875755_1406
1000,anaerobe,GCF_000875755_1407
1000,facultative,GCF_000875755_1408
1000,facultative,GCF_000875755_1409
1000,facultative,GCF_000875755_141
1000,anaerobe,GCF_000875755_1410
1000,facultative,GCF_000875755_1411
1000,facultative,GCF_000875755_1412
1000,facultative,GCF_000875755_1413
1000,facultative,GCF_000875755_1414
1000,anaerobe,GCF_000875755_1415
1000,facultative,GCF_000875755_1416
1000,facultative,GCF_000875755_1417
1000,facultative,GCF_000875755_1418
1000,facultative,GCF_000875755_1419
1000,facultative,GCF_000875755_142
1000,facultative,GCF_000875755_1420
1000,anaerobe,GCF_000875755_1421
1000,anaerobe,GCF_000875755_1422
1000,anaerobe,GCF_000875755_1423
1000,facultative,GCF_000875755_1424
1000,facultative,GCF_000875755_1425
1000,facultative,GCF_000875755_1426
1000,facultative,GCF_000875755_1427
1000,facultative,GCF_000875755_1428
1000,anaerobe,GCF_000875755_1429
1000,facultative,GCF_000875755_143
1000,facultative,GCF_000875755_1430
1000,facultative,GCF_000875755_1431
1000,facultative,GCF_000875755_1432
1000,facultative,GCF_000875755_1433
1000,facultative,GCF_000875755_1434
1000,facultative,GCF_000875755_1435
1000,facultative,GCF_000875755_1436
1000,anaerobe,GCF_000875755_1437
1000,facultative,GCF_000875755_1438
1000,facultative,GCF_000875755_1439
1000,facultative,GCF_000875755_144
1000,facultative,GCF_000875755_1440
1000,anaerobe,GCF_000875755_1441
1000,anaerobe,GCF_000875755_1442
1000,facultative,GCF_000875755_1443
1000,facultative,GCF_000875755_1444
1000,anaerobe,GCF_000875755_1445
1000,anaerobe,GCF_000875755_1446
1000,anaerobe,GCF_000875755_1447
1000,facultative,GCF_000875755_1448
1000,anaerobe,GCF_000875755_1449
1000,anaerobe,GCF_000875755_145
1000,anaerobe,GCF_000875755_1450
1000,anaerobe,GCF_000875755_1451
1000,anaerobe,GCF_000875755_1452
1000,facultative,GCF_000875755_1453
1000,anaerobe,GCF_000875755_1454
1000,anaerobe,GCF_000875755_1455
1000,facultative,GCF_000875755_1456
1000,facultative,GCF_000875755_1457
1000,facultative,GCF_000875755_1458
1000,anaerobe,GCF_000875755_1459
1000,facultative,GCF_000875755_146
1000,facultative,GCF_000875755_1460
1000,anaerobe,GCF_000875755_1461
1000,aerobe,GCF_000875755_1462
1000,anaerobe,GCF_000875755_1463
1000,anaerobe,GCF_000875755_1464
1000,facultative,GCF_000875755_1465
1000,anaerobe,GCF_000875755_1466
1000,anaerobe,GCF_000875755_1467
1000,facultative,GCF_000875755_1468
1000,facultative,GCF_000875755_1469
1000,facultative,GCF_000875755_147
1000,facultative,GCF_000875755_1470
1000,facultative,GCF_000875755_1471
1000,anaerobe,GCF_000875755_1472
1000,facultative,GCF_000875755_1473
1000,facultative,GCF_000875755_1474
1000,facultative,GCF_000875755_1475
1000,anaerobe,GCF_000875755_1476
1000,facultative,GCF_000875755_1477
1000,facultative,GCF_000875755_1478
1000,anaerobe,GCF_000875755_1479
1000,facultative,GCF_000875755_148
1000,anaerobe,GCF_000875755_1480
1000,anaerobe,GCF_000875755_1481
1000,facultative,GCF_000875755_1482
1000,anaerobe,GCF_000875755_1483
1000,anaerobe,GCF_000875755_1484
1000,anaerobe,GCF_000875755_1485
1000,facultative,GCF_000875755_1486
1000,facultative,GCF_000875755_1487
1000,anaerobe,GCF_000875755_1488
1000,anaerobe,GCF_000875755_1489
1000,facultative,GCF_000875755_149
1000,anaerobe,GCF_000875755_1490
1000,facultative,GCF_000875755_1491
1000,facultative,GCF_000875755_1492
1000,facultative,GCF_000875755_1493
1000,anaerobe,GCF_000875755_1494
1000,facultative,GCF_000875755_1495
1000,facultative,GCF_000875755_1496
1000,anaerobe,GCF_000875755_1497
1000,facultative,GCF_000875755_1498
1000,facultative,GCF_000875755_1499
1000,facultative,GCF_000875755_15
1000,anaerobe,GCF_000875755_150
1000,anaerobe,GCF_000875755_1500
1000,anaerobe,GCF_000875755_1501
1000,facultative,GCF_000875755_1502
1000,anaerobe,GCF_000875755_1503
1000,facultative,GCF_000875755_1504
1000,facultative,GCF_000875755_1505
1000,anaerobe,GCF_000875755_1506
1000,facultative,GCF_000875755_1507
1000,facultative,GCF_000875755_1508
1000,anaerobe,GCF_000875755_1509
1000,anaerobe,GCF_000875755_151
1000,facultative,GCF_000875755_1510
1000,facultative,GCF_000875755_1511
1000,facultative,GCF_000875755_1512
1000,anaerobe,GCF_000875755_1513
1000,anaerobe,GCF_000875755_1514
1000,anaerobe,GCF_000875755_1515
1000,facultative,GCF_000875755_1516
1000,facultative,GCF_000875755_1517
1000,facultative,GCF_000875755_1518
1000,facultative,GCF_000875755_1519
1000,facultative,GCF_000875755_152
1000,facultative,GCF_000875755_1520
1000,anaerobe,GCF_000875755_1521
1000,anaerobe,GCF_000875755_1522
1000,anaerobe,GCF_000875755_1523
1000,facultative,GCF_000875755_1524
1000,facultative,GCF_000875755_1525
1000,facultative,GCF_000875755_1526
1000,facultative,GCF_000875755_1527
1000,anaerobe,GCF_000875755_1528
1000,facultative,GCF_000875755_1529
1000,facultative,GCF_000875755_153
1000,facultative,GCF_000875755_1530
1000,anaerobe,GCF_000875755_1531
1000,facultative,GCF_000875755_1532
1000,facultative,GCF_000875755_1533
1000,facultative,GCF_000875755_1534
1000,anaerobe,GCF_000875755_1535
1000,anaerobe,GCF_000875755_1536
1000,facultative,GCF_000875755_1537
1000,facultative,GCF_000875755_1538
1000,anaerobe,GCF_000875755_1539
1000,anaerobe,GCF_000875755_154
1000,facultative,GCF_000875755_1540
1000,facultative,GCF_000875755_1541
1000,facultative,GCF_000875755_1542
1000,facultative,GCF_000875755_1543
1000,anaerobe,GCF_000875755_1544
1000,facultative,GCF_000875755_1545
1000,facultative,GCF_000875755_1546
1000,anaerobe,GCF_000875755_1547
1000,facultative,GCF_000875755_1548
1000,facultative,GCF_000875755_1549
1000,facultative,GCF_000875755_155
1000,facultative,GCF_000875755_1550
1000,facultative,GCF_000875755_1551
1000,facultative,GCF_000875755_1552
1000,facultative,GCF_000875755_1553
1000,anaerobe,GCF_000875755_1554
1000,facultative,GCF_000875755_1555
1000,facultative,GCF_000875755_1556
1000,facultative,GCF_000875755_1557
1000,anaerobe,GCF_000875755_1558
1000,facultative,GCF_000875755_1559
1000,anaerobe,GCF_000875755_156
1000,facultative,GCF_000875755_1560
1000,anaerobe,GCF_000875755_1561
1000,anaerobe,GCF_000875755_1562
1000,facultative,GCF_000875755_1563
1000,facultative,GCF_000875755_1564
1000,anaerobe,GCF_000875755_1565
1000,facultative,GCF_000875755_1566
1000,anaerobe,GCF_000875755_1567
1000,anaerobe,GCF_000875755_1568
1000,anaerobe,GCF_000875755_1569
1000,facultative,GCF_000875755_157
1000,anaerobe,GCF_000875755_1570
1000,facultative,GCF_000875755_1571
1000,anaerobe,GCF_000875755_1572
1000,facultative,GCF_000875755_1573
1000,facultative,GCF_000875755_1574
1000,anaerobe,GCF_000875755_1575
1000,facultative,GCF_000875755_1576
1000,facultative,GCF_000875755_1577
1000,facultative,GCF_000875755_1578
1000,anaerobe,GCF_000875755_1579
1000,anaerobe,GCF_000875755_158
1000,facultative,GCF_000875755_1580
1000,anaerobe,GCF_000875755_1581
1000,facultative,GCF_000875755_1582
1000,anaerobe,GCF_000875755_1583
1000,facultative,GCF_000875755_1584
1000,anaerobe,GCF_000875755_1585
1000,anaerobe,GCF_000875755_1586
1000,facultative,GCF_000875755_1587
1000,facultative,GCF_000875755_1588
1000,facultative,GCF_000875755_1589
1000,facultative,GCF_000875755_159
1000,facultative,GCF_000875755_1590
1000,anaerobe,GCF_000875755_1591
1000,facultative,GCF_000875755_1592
1000,facultative,GCF_000875755_1593
1000,anaerobe,GCF_000875755_1594
1000,anaerobe,GCF_000875755_1595
1000,facultative,GCF_000875755_1596
1000,facultative,GCF_000875755_1597
1000,anaerobe,GCF_000875755_1598
1000,facultative,GCF_000875755_1599
1000,facultative,GCF_000875755_16
1000,facultative,GCF_000875755_160
1000,anaerobe,GCF_000875755_1600
1000,facultative,GCF_000875755_1601
1000,anaerobe,GCF_000875755_1602
1000,facultative,GCF_000875755_1603
1000,facultative,GCF_000875755_1604
1000,facultative,GCF_000875755_1605
1000,anaerobe,GCF_000875755_1606
1000,anaerobe,GCF_000875755_1607
1000,facultative,GCF_000875755_1608
1000,facultative,GCF_000875755_1609
1000,facultative,GCF_000875755_161
1000,facultative,GCF_000875755_1610
1000,facultative,GCF_000875755_1611
1000,anaerobe,GCF_000875755_1612
1000,anaerobe,GCF_000875755_1613
1000,facultative,GCF_000875755_1614
1000,facultative,GCF_000875755_1615
1000,facultative,GCF_000875755_1616
1000,anaerobe,GCF_000875755_1617
1000,facultative,GCF_000875755_1618
1000,anaerobe,GCF_000875755_1619
1000,facultative,GCF_000875755_162
1000,anaerobe,GCF_000875755_1620
1000,anaerobe,GCF_000875755_1621
1000,facultative,GCF_000875755_1622
1000,anaerobe,GCF_000875755_1623
1000,facultative,GCF_000875755_1624
1000,facultative,GCF_000875755_1625
1000,facultative,GCF_000875755_1626
1000,facultative,GCF_000875755_1627
1000,facultative,GCF_000875755_1628
1000,anaerobe,GCF_000875755_1629
1000,facultative,GCF_000875755_163
1000,anaerobe,GCF_000875755_1630
1000,facultative,GCF_000875755_1631
1000,facultative,GCF_000875755_1632
1000,facultative,GCF_000875755_1633
1000,facultative,GCF_000875755_1634
1000,facultative,GCF_000875755_1635
1000,anaerobe,GCF_000875755_1636
1000,facultative,GCF_000875755_1637
1000,facultative,GCF_000875755_1638
1000,anaerobe,GCF_000875755_1639
1000,anaerobe,GCF_000875755_164
1000,facultative,GCF_000875755_1640
1000,facultative,GCF_000875755_1641
1000,anaerobe,GCF_000875755_1642
1000,facultative,GCF_000875755_1643
1000,facultative,GCF_000875755_1644
1000,facultative,GCF_000875755_1645
1000,facultative,GCF_000875755_1646
1000,anaerobe,GCF_000875755_1647
1000,anaerobe,GCF_000875755_1648
1000,facultative,GCF_000875755_1649
1000,anaerobe,GCF_000875755_165
1000,facultative,GCF_000875755_1650
1000,anaerobe,GCF_000875755_1651
1000,anaerobe,GCF_000875755_1652
1000,facultative,GCF_000875755_1653
1000,facultative,GCF_000875755_1654
1000,anaerobe,GCF_000875755_1655
1000,facultative,GCF_000875755_1656
1000,facultative,GCF_000875755_1657
1000,facultative,GCF_000875755_1658
1000,anaerobe,GCF_000875755_1659
1000,anaerobe,GCF_000875755_166
1000,facultative,GCF_000875755_1660
1000,anaerobe,GCF_000875755_1661
1000,facultative,GCF_000875755_1662
1000,facultative,GCF_000875755_1663
1000,anaerobe,GCF_000875755_1664
1000,anaerobe,GCF_000875755_1665
1000,anaerobe,GCF_000875755_1666
1000,anaerobe,GCF_000875755_1667
1000,facultative,GCF_000875755_1668
1000,anaerobe,GCF_000875755_1669
1000,facultative,GCF_000875755_167
1000,anaerobe,GCF_000875755_1670
1000,anaerobe,GCF_000875755_1671
