contig_size,prediction,contig_id
1000,aerobe,GCF_000973625_1078
1000,facultative,GCF_000973625_1079
1000,anaerobe,GCF_000973625_108
1000,facultative,GCF_000973625_1080
1000,facultative,GCF_000973625_1081
1000,facultative,GCF_000973625_1082
1000,aerobe,GCF_000973625_1083
1000,aerobe,GCF_000973625_1084
1000,facultative,GCF_000973625_1085
1000,anaerobe,GCF_000973625_1086
1000,anaerobe,GCF_000973625_1087
1000,anaerobe,GCF_000973625_1088
1000,anaerobe,GCF_000973625_1089
1000,facultative,GCF_000973625_109
1000,aerobe,GCF_000973625_1090
1000,facultative,GCF_000973625_1091
1000,anaerobe,GCF_000973625_1092
1000,aerobe,GCF_000973625_1093
1000,aerobe,GCF_000973625_1094
1000,facultative,GCF_000973625_1095
1000,anaerobe,GCF_000973625_1096
1000,anaerobe,GCF_000973625_1097
1000,anaerobe,GCF_000973625_1098
1000,facultative,GCF_000973625_1099
1000,facultative,GCF_000973625_11
1000,anaerobe,GCF_000973625_110
1000,facultative,GCF_000973625_1100
1000,anaerobe,GCF_000973625_1101
1000,anaerobe,GCF_000973625_1102
1000,aerobe,GCF_000973625_1103
1000,facultative,GCF_000973625_1104
1000,facultative,GCF_000973625_1105
1000,anaerobe,GCF_000973625_1106
1000,facultative,GCF_000973625_1107
1000,anaerobe,GCF_000973625_1108
1000,anaerobe,GCF_000973625_1109
1000,aerobe,GCF_000973625_111
1000,facultative,GCF_000973625_1110
1000,facultative,GCF_000973625_1111
1000,anaerobe,GCF_000973625_1112
1000,facultative,GCF_000973625_1113
1000,facultative,GCF_000973625_1114
1000,facultative,GCF_000973625_1115
1000,anaerobe,GCF_000973625_1116
1000,anaerobe,GCF_000973625_1117
1000,facultative,GCF_000973625_1118
1000,facultative,GCF_000973625_1119
1000,facultative,GCF_000973625_112
1000,aerobe,GCF_000973625_1120
1000,anaerobe,GCF_000973625_1121
1000,facultative,GCF_000973625_1122
1000,aerobe,GCF_000973625_1123
1000,anaerobe,GCF_000973625_1124
1000,anaerobe,GCF_000973625_1125
1000,anaerobe,GCF_000973625_1126
1000,facultative,GCF_000973625_1127
1000,aerobe,GCF_000973625_1128
1000,aerobe,GCF_000973625_1129
1000,aerobe,GCF_000973625_113
1000,facultative,GCF_000973625_1130
1000,anaerobe,GCF_000973625_1131
1000,anaerobe,GCF_000973625_1132
1000,anaerobe,GCF_000973625_1133
1000,facultative,GCF_000973625_1134
1000,aerobe,GCF_000973625_1135
1000,facultative,GCF_000973625_1136
1000,anaerobe,GCF_000973625_1137
1000,anaerobe,GCF_000973625_1138
1000,aerobe,GCF_000973625_1139
1000,anaerobe,GCF_000973625_114
1000,anaerobe,GCF_000973625_1140
1000,aerobe,GCF_000973625_1141
1000,anaerobe,GCF_000973625_1142
1000,facultative,GCF_000973625_1143
1000,facultative,GCF_000973625_1144
1000,anaerobe,GCF_000973625_1145
1000,facultative,GCF_000973625_1146
1000,aerobe,GCF_000973625_1147
1000,anaerobe,GCF_000973625_1148
1000,facultative,GCF_000973625_1149
1000,anaerobe,GCF_000973625_115
1000,aerobe,GCF_000973625_1150
1000,aerobe,GCF_000973625_1151
1000,facultative,GCF_000973625_1152
1000,aerobe,GCF_000973625_1153
1000,aerobe,GCF_000973625_1154
1000,aerobe,GCF_000973625_1155
1000,anaerobe,GCF_000973625_1156
1000,facultative,GCF_000973625_1157
1000,facultative,GCF_000973625_1158
1000,aerobe,GCF_000973625_1159
1000,anaerobe,GCF_000973625_116
1000,anaerobe,GCF_000973625_1160
1000,facultative,GCF_000973625_1161
1000,aerobe,GCF_000973625_1162
1000,anaerobe,GCF_000973625_1163
1000,facultative,GCF_000973625_1164
1000,aerobe,GCF_000973625_1165
1000,anaerobe,GCF_000973625_1166
1000,aerobe,GCF_000973625_1167
1000,aerobe,GCF_000973625_1168
1000,aerobe,GCF_000973625_1169
1000,facultative,GCF_000973625_117
1000,anaerobe,GCF_000973625_1170
1000,aerobe,GCF_000973625_1171
1000,aerobe,GCF_000973625_1172
1000,facultative,GCF_000973625_1173
1000,facultative,GCF_000973625_1174
1000,facultative,GCF_000973625_1175
1000,aerobe,GCF_000973625_1176
1000,anaerobe,GCF_000973625_1177
1000,anaerobe,GCF_000973625_1178
1000,aerobe,GCF_000973625_1179
1000,anaerobe,GCF_000973625_118
1000,facultative,GCF_000973625_1180
1000,aerobe,GCF_000973625_1181
1000,facultative,GCF_000973625_1182
1000,aerobe,GCF_000973625_1183
1000,facultative,GCF_000973625_1184
1000,aerobe,GCF_000973625_1185
1000,facultative,GCF_000973625_1186
1000,aerobe,GCF_000973625_1187
1000,facultative,GCF_000973625_1188
1000,aerobe,GCF_000973625_1189
1000,aerobe,GCF_000973625_119
1000,anaerobe,GCF_000973625_1190
1000,facultative,GCF_000973625_1191
1000,anaerobe,GCF_000973625_1192
1000,facultative,GCF_000973625_1193
1000,aerobe,GCF_000973625_1194
1000,anaerobe,GCF_000973625_1195
1000,anaerobe,GCF_000973625_1196
1000,anaerobe,GCF_000973625_1197
1000,anaerobe,GCF_000973625_1198
1000,facultative,GCF_000973625_1199
1000,anaerobe,GCF_000973625_12
1000,anaerobe,GCF_000973625_120
1000,anaerobe,GCF_000973625_1200
1000,facultative,GCF_000973625_1201
1000,anaerobe,GCF_000973625_1202
1000,anaerobe,GCF_000973625_1203
1000,aerobe,GCF_000973625_1204
1000,aerobe,GCF_000973625_1205
1000,anaerobe,GCF_000973625_1206
1000,facultative,GCF_000973625_1207
1000,facultative,GCF_000973625_1208
1000,anaerobe,GCF_000973625_1209
1000,anaerobe,GCF_000973625_121
1000,anaerobe,GCF_000973625_1210
1000,aerobe,GCF_000973625_1211
1000,aerobe,GCF_000973625_1212
1000,anaerobe,GCF_000973625_1213
1000,facultative,GCF_000973625_1214
1000,anaerobe,GCF_000973625_1215
1000,anaerobe,GCF_000973625_1216
1000,anaerobe,GCF_000973625_1217
1000,anaerobe,GCF_000973625_1218
1000,anaerobe,GCF_000973625_1219
1000,facultative,GCF_000973625_122
1000,facultative,GCF_000973625_1220
1000,aerobe,GCF_000973625_1221
1000,aerobe,GCF_000973625_1222
1000,aerobe,GCF_000973625_1223
1000,aerobe,GCF_000973625_1224
1000,aerobe,GCF_000973625_1225
1000,facultative,GCF_000973625_1226
1000,aerobe,GCF_000973625_1227
1000,anaerobe,GCF_000973625_1228
1000,aerobe,GCF_000973625_1229
1000,aerobe,GCF_000973625_123
1000,facultative,GCF_000973625_1230
1000,aerobe,GCF_000973625_1231
1000,aerobe,GCF_000973625_1232
1000,facultative,GCF_000973625_1233
1000,facultative,GCF_000973625_1234
1000,anaerobe,GCF_000973625_1235
1000,facultative,GCF_000973625_1236
1000,facultative,GCF_000973625_1237
1000,anaerobe,GCF_000973625_1238
1000,anaerobe,GCF_000973625_1239
1000,facultative,GCF_000973625_124
1000,facultative,GCF_000973625_1240
1000,facultative,GCF_000973625_1241
1000,facultative,GCF_000973625_1242
1000,anaerobe,GCF_000973625_1243
1000,aerobe,GCF_000973625_1244
1000,facultative,GCF_000973625_1245
1000,facultative,GCF_000973625_1246
1000,anaerobe,GCF_000973625_1247
1000,aerobe,GCF_000973625_1248
1000,aerobe,GCF_000973625_1249
1000,facultative,GCF_000973625_125
1000,facultative,GCF_000973625_1250
1000,facultative,GCF_000973625_1251
1000,anaerobe,GCF_000973625_1252
1000,facultative,GCF_000973625_1253
1000,facultative,GCF_000973625_1254
1000,anaerobe,GCF_000973625_1255
1000,anaerobe,GCF_000973625_1256
1000,facultative,GCF_000973625_1257
1000,anaerobe,GCF_000973625_1258
1000,anaerobe,GCF_000973625_1259
1000,anaerobe,GCF_000973625_126
1000,aerobe,GCF_000973625_1260
1000,facultative,GCF_000973625_1261
1000,aerobe,GCF_000973625_1262
1000,aerobe,GCF_000973625_1263
1000,facultative,GCF_000973625_1264
1000,anaerobe,GCF_000973625_1265
1000,anaerobe,GCF_000973625_1266
1000,anaerobe,GCF_000973625_1267
1000,facultative,GCF_000973625_1268
1000,aerobe,GCF_000973625_1269
1000,aerobe,GCF_000973625_127
1000,anaerobe,GCF_000973625_1270
1000,aerobe,GCF_000973625_1271
1000,aerobe,GCF_000973625_1272
1000,anaerobe,GCF_000973625_1273
1000,aerobe,GCF_000973625_1274
1000,anaerobe,GCF_000973625_1275
1000,facultative,GCF_000973625_1276
1000,anaerobe,GCF_000973625_1277
1000,anaerobe,GCF_000973625_1278
1000,anaerobe,GCF_000973625_1279
1000,anaerobe,GCF_000973625_128
1000,aerobe,GCF_000973625_1280
1000,facultative,GCF_000973625_1281
1000,aerobe,GCF_000973625_1282
1000,anaerobe,GCF_000973625_1283
1000,anaerobe,GCF_000973625_1284
1000,facultative,GCF_000973625_1285
1000,facultative,GCF_000973625_1286
1000,aerobe,GCF_000973625_1287
1000,aerobe,GCF_000973625_1288
1000,anaerobe,GCF_000973625_1289
1000,facultative,GCF_000973625_129
1000,facultative,GCF_000973625_1290
1000,anaerobe,GCF_000973625_1291
1000,facultative,GCF_000973625_1292
1000,facultative,GCF_000973625_1293
1000,anaerobe,GCF_000973625_1294
1000,aerobe,GCF_000973625_1295
1000,aerobe,GCF_000973625_1296
1000,facultative,GCF_000973625_1297
1000,aerobe,GCF_000973625_1298
1000,aerobe,GCF_000973625_1299
1000,aerobe,GCF_000973625_13
1000,facultative,GCF_000973625_130
1000,aerobe,GCF_000973625_1300
1000,anaerobe,GCF_000973625_1301
1000,aerobe,GCF_000973625_1302
1000,anaerobe,GCF_000973625_1303
1000,aerobe,GCF_000973625_1304
1000,aerobe,GCF_000973625_1305
1000,facultative,GCF_000973625_1306
1000,facultative,GCF_000973625_1307
1000,facultative,GCF_000973625_1308
1000,aerobe,GCF_000973625_1309
1000,anaerobe,GCF_000973625_131
1000,aerobe,GCF_000973625_1310
1000,aerobe,GCF_000973625_1311
1000,facultative,GCF_000973625_1312
1000,aerobe,GCF_000973625_1313
1000,aerobe,GCF_000973625_1314
1000,facultative,GCF_000973625_1315
1000,anaerobe,GCF_000973625_1316
1000,aerobe,GCF_000973625_1317
1000,facultative,GCF_000973625_1318
1000,facultative,GCF_000973625_1319
1000,anaerobe,GCF_000973625_132
1000,facultative,GCF_000973625_1320
1000,anaerobe,GCF_000973625_1321
1000,anaerobe,GCF_000973625_1322
1000,anaerobe,GCF_000973625_1323
1000,facultative,GCF_000973625_1324
1000,anaerobe,GCF_000973625_1325
1000,facultative,GCF_000973625_1326
1000,anaerobe,GCF_000973625_1327
1000,facultative,GCF_000973625_1328
1000,aerobe,GCF_000973625_1329
1000,facultative,GCF_000973625_133
1000,anaerobe,GCF_000973625_1330
1000,facultative,GCF_000973625_1331
1000,aerobe,GCF_000973625_1332
1000,aerobe,GCF_000973625_1333
1000,aerobe,GCF_000973625_1334
1000,facultative,GCF_000973625_1335
1000,anaerobe,GCF_000973625_1336
1000,anaerobe,GCF_000973625_1337
1000,aerobe,GCF_000973625_1338
1000,facultative,GCF_000973625_1339
1000,anaerobe,GCF_000973625_134
1000,aerobe,GCF_000973625_1340
1000,facultative,GCF_000973625_1341
1000,aerobe,GCF_000973625_1342
1000,aerobe,GCF_000973625_1343
1000,facultative,GCF_000973625_1344
1000,aerobe,GCF_000973625_1345
1000,aerobe,GCF_000973625_1346
1000,aerobe,GCF_000973625_1347
1000,anaerobe,GCF_000973625_1348
1000,anaerobe,GCF_000973625_1349
1000,aerobe,GCF_000973625_135
1000,facultative,GCF_000973625_1350
1000,aerobe,GCF_000973625_1352
1000,anaerobe,GCF_000973625_1353
1000,anaerobe,GCF_000973625_1354
1000,facultative,GCF_000973625_1355
1000,anaerobe,GCF_000973625_1356
1000,anaerobe,GCF_000973625_1357
1000,anaerobe,GCF_000973625_1358
1000,anaerobe,GCF_000973625_1359
1000,facultative,GCF_000973625_136
1000,aerobe,GCF_000973625_1360
1000,aerobe,GCF_000973625_1361
1000,aerobe,GCF_000973625_1362
1000,aerobe,GCF_000973625_1363
1000,anaerobe,GCF_000973625_1364
1000,facultative,GCF_000973625_1365
1000,facultative,GCF_000973625_1366
1000,aerobe,GCF_000973625_1367
1000,aerobe,GCF_000973625_1368
1000,aerobe,GCF_000973625_1369
1000,aerobe,GCF_000973625_137
1000,anaerobe,GCF_000973625_1370
1000,anaerobe,GCF_000973625_1371
1000,anaerobe,GCF_000973625_1372
1000,anaerobe,GCF_000973625_1373
1000,anaerobe,GCF_000973625_1374
1000,aerobe,GCF_000973625_1375
1000,aerobe,GCF_000973625_1376
1000,aerobe,GCF_000973625_1377
1000,aerobe,GCF_000973625_1378
1000,anaerobe,GCF_000973625_1379
1000,facultative,GCF_000973625_138
1000,aerobe,GCF_000973625_1380
1000,facultative,GCF_000973625_1381
1000,anaerobe,GCF_000973625_1382
1000,facultative,GCF_000973625_1383
1000,facultative,GCF_000973625_1384
1000,aerobe,GCF_000973625_1385
1000,anaerobe,GCF_000973625_1386
1000,aerobe,GCF_000973625_1387
1000,aerobe,GCF_000973625_1388
1000,facultative,GCF_000973625_1389
1000,facultative,GCF_000973625_139
1000,aerobe,GCF_000973625_1390
1000,anaerobe,GCF_000973625_1391
1000,facultative,GCF_000973625_1392
1000,aerobe,GCF_000973625_1393
1000,aerobe,GCF_000973625_1394
1000,aerobe,GCF_000973625_1395
1000,aerobe,GCF_000973625_1396
1000,facultative,GCF_000973625_1397
1000,anaerobe,GCF_000973625_1398
1000,facultative,GCF_000973625_1399
1000,anaerobe,GCF_000973625_14
1000,anaerobe,GCF_000973625_140
1000,aerobe,GCF_000973625_1400
1000,facultative,GCF_000973625_1401
1000,facultative,GCF_000973625_1402
1000,anaerobe,GCF_000973625_1403
1000,anaerobe,GCF_000973625_1404
1000,aerobe,GCF_000973625_1405
1000,anaerobe,GCF_000973625_1406
1000,facultative,GCF_000973625_1407
1000,anaerobe,GCF_000973625_1408
1000,anaerobe,GCF_000973625_1409
1000,aerobe,GCF_000973625_141
1000,anaerobe,GCF_000973625_1410
1000,anaerobe,GCF_000973625_1411
1000,anaerobe,GCF_000973625_1412
1000,aerobe,GCF_000973625_1413
1000,facultative,GCF_000973625_1414
1000,aerobe,GCF_000973625_1415
1000,facultative,GCF_000973625_1416
1000,anaerobe,GCF_000973625_1417
1000,facultative,GCF_000973625_1418
1000,aerobe,GCF_000973625_1419
1000,anaerobe,GCF_000973625_142
1000,anaerobe,GCF_000973625_1420
1000,anaerobe,GCF_000973625_1421
1000,aerobe,GCF_000973625_1422
1000,anaerobe,GCF_000973625_1423
1000,aerobe,GCF_000973625_1424
1000,aerobe,GCF_000973625_1425
1000,aerobe,GCF_000973625_1426
1000,anaerobe,GCF_000973625_1427
1000,anaerobe,GCF_000973625_1428
1000,aerobe,GCF_000973625_1429
1000,facultative,GCF_000973625_143
1000,aerobe,GCF_000973625_1430
1000,facultative,GCF_000973625_1431
1000,facultative,GCF_000973625_1432
1000,facultative,GCF_000973625_1433
1000,anaerobe,GCF_000973625_1434
1000,anaerobe,GCF_000973625_1435
1000,aerobe,GCF_000973625_1436
1000,aerobe,GCF_000973625_1437
1000,anaerobe,GCF_000973625_1438
1000,aerobe,GCF_000973625_1439
1000,aerobe,GCF_000973625_144
1000,aerobe,GCF_000973625_1440
1000,aerobe,GCF_000973625_1441
1000,anaerobe,GCF_000973625_1442
1000,aerobe,GCF_000973625_1443
1000,facultative,GCF_000973625_1444
1000,facultative,GCF_000973625_1445
1000,anaerobe,GCF_000973625_1446
1000,aerobe,GCF_000973625_1447
1000,facultative,GCF_000973625_1448
1000,anaerobe,GCF_000973625_1449
1000,facultative,GCF_000973625_145
1000,facultative,GCF_000973625_1450
1000,anaerobe,GCF_000973625_1451
1000,aerobe,GCF_000973625_1452
1000,facultative,GCF_000973625_1453
1000,anaerobe,GCF_000973625_1454
1000,facultative,GCF_000973625_1455
1000,facultative,GCF_000973625_1456
1000,facultative,GCF_000973625_1457
1000,anaerobe,GCF_000973625_1458
1000,facultative,GCF_000973625_1459
1000,anaerobe,GCF_000973625_146
1000,facultative,GCF_000973625_1460
1000,facultative,GCF_000973625_1461
1000,anaerobe,GCF_000973625_1462
1000,anaerobe,GCF_000973625_1463
1000,facultative,GCF_000973625_1464
1000,anaerobe,GCF_000973625_1465
1000,aerobe,GCF_000973625_1466
1000,anaerobe,GCF_000973625_1467
1000,anaerobe,GCF_000973625_1468
1000,facultative,GCF_000973625_1469
1000,anaerobe,GCF_000973625_147
1000,anaerobe,GCF_000973625_1470
1000,aerobe,GCF_000973625_1471
1000,anaerobe,GCF_000973625_1472
1000,anaerobe,GCF_000973625_1473
1000,aerobe,GCF_000973625_1474
1000,anaerobe,GCF_000973625_1475
1000,anaerobe,GCF_000973625_1476
1000,facultative,GCF_000973625_1477
1000,facultative,GCF_000973625_1478
1000,anaerobe,GCF_000973625_1479
1000,anaerobe,GCF_000973625_148
1000,facultative,GCF_000973625_1480
1000,aerobe,GCF_000973625_1481
1000,facultative,GCF_000973625_1482
1000,aerobe,GCF_000973625_1483
1000,aerobe,GCF_000973625_1484
1000,facultative,GCF_000973625_1485
1000,aerobe,GCF_000973625_1486
1000,anaerobe,GCF_000973625_1487
1000,facultative,GCF_000973625_1488
1000,aerobe,GCF_000973625_1489
1000,anaerobe,GCF_000973625_149
1000,anaerobe,GCF_000973625_1490
1000,facultative,GCF_000973625_1491
1000,facultative,GCF_000973625_1492
1000,facultative,GCF_000973625_1493
1000,anaerobe,GCF_000973625_1494
1000,aerobe,GCF_000973625_1495
1000,anaerobe,GCF_000973625_1496
1000,aerobe,GCF_000973625_1497
1000,facultative,GCF_000973625_1498
1000,aerobe,GCF_000973625_1499
1000,aerobe,GCF_000973625_15
1000,aerobe,GCF_000973625_150
1000,facultative,GCF_000973625_1500
1000,facultative,GCF_000973625_1501
1000,facultative,GCF_000973625_1502
1000,facultative,GCF_000973625_1503
1000,aerobe,GCF_000973625_1504
1000,facultative,GCF_000973625_1505
1000,aerobe,GCF_000973625_1506
1000,facultative,GCF_000973625_1507
1000,anaerobe,GCF_000973625_1508
1000,aerobe,GCF_000973625_1509
1000,anaerobe,GCF_000973625_151
1000,anaerobe,GCF_000973625_1510
1000,facultative,GCF_000973625_1511
1000,facultative,GCF_000973625_1512
1000,aerobe,GCF_000973625_1513
1000,anaerobe,GCF_000973625_1514
1000,anaerobe,GCF_000973625_1515
1000,aerobe,GCF_000973625_1516
1000,anaerobe,GCF_000973625_1517
1000,facultative,GCF_000973625_1518
1000,aerobe,GCF_000973625_1519
1000,facultative,GCF_000973625_152
1000,anaerobe,GCF_000973625_1520
1000,aerobe,GCF_000973625_1521
1000,facultative,GCF_000973625_1522
1000,anaerobe,GCF_000973625_1523
1000,anaerobe,GCF_000973625_1524
1000,aerobe,GCF_000973625_1525
1000,anaerobe,GCF_000973625_1526
1000,facultative,GCF_000973625_1527
1000,facultative,GCF_000973625_1528
1000,aerobe,GCF_000973625_1529
1000,aerobe,GCF_000973625_153
1000,facultative,GCF_000973625_1530
1000,aerobe,GCF_000973625_1531
1000,anaerobe,GCF_000973625_1532
1000,aerobe,GCF_000973625_1533
1000,facultative,GCF_000973625_1534
1000,anaerobe,GCF_000973625_1535
1000,aerobe,GCF_000973625_1536
1000,anaerobe,GCF_000973625_1537
1000,facultative,GCF_000973625_1538
1000,aerobe,GCF_000973625_1539
1000,aerobe,GCF_000973625_154
1000,aerobe,GCF_000973625_1540
1000,anaerobe,GCF_000973625_1541
1000,anaerobe,GCF_000973625_1542
1000,aerobe,GCF_000973625_1543
1000,aerobe,GCF_000973625_1544
1000,facultative,GCF_000973625_1545
1000,aerobe,GCF_000973625_1546
1000,aerobe,GCF_000973625_1547
1000,anaerobe,GCF_000973625_1548
1000,anaerobe,GCF_000973625_1549
1000,anaerobe,GCF_000973625_155
1000,aerobe,GCF_000973625_1550
1000,aerobe,GCF_000973625_1551
1000,anaerobe,GCF_000973625_1552
1000,facultative,GCF_000973625_1553
1000,facultative,GCF_000973625_1554
1000,facultative,GCF_000973625_1555
1000,anaerobe,GCF_000973625_1556
1000,anaerobe,GCF_000973625_1557
1000,aerobe,GCF_000973625_1558
1000,facultative,GCF_000973625_1559
1000,anaerobe,GCF_000973625_156
1000,anaerobe,GCF_000973625_1560
1000,aerobe,GCF_000973625_1561
1000,anaerobe,GCF_000973625_1562
1000,aerobe,GCF_000973625_1563
1000,aerobe,GCF_000973625_1564
1000,facultative,GCF_000973625_1565
1000,facultative,GCF_000973625_1566
1000,aerobe,GCF_000973625_1567
1000,aerobe,GCF_000973625_1568
1000,facultative,GCF_000973625_1569
1000,facultative,GCF_000973625_157
1000,aerobe,GCF_000973625_1570
1000,facultative,GCF_000973625_1571
1000,aerobe,GCF_000973625_1572
1000,anaerobe,GCF_000973625_1573
1000,facultative,GCF_000973625_1574
1000,aerobe,GCF_000973625_1575
1000,facultative,GCF_000973625_1576
1000,aerobe,GCF_000973625_1577
1000,aerobe,GCF_000973625_1578
1000,anaerobe,GCF_000973625_1579
1000,aerobe,GCF_000973625_158
1000,anaerobe,GCF_000973625_1580
1000,anaerobe,GCF_000973625_1581
1000,anaerobe,GCF_000973625_1582
1000,anaerobe,GCF_000973625_1583
1000,facultative,GCF_000973625_1584
1000,facultative,GCF_000973625_1585
1000,anaerobe,GCF_000973625_1586
1000,aerobe,GCF_000973625_1587
1000,facultative,GCF_000973625_1588
1000,aerobe,GCF_000973625_1589
1000,aerobe,GCF_000973625_159
1000,aerobe,GCF_000973625_1590
1000,aerobe,GCF_000973625_1591
1000,facultative,GCF_000973625_1592
1000,facultative,GCF_000973625_1593
1000,facultative,GCF_000973625_1594
1000,aerobe,GCF_000973625_1595
1000,facultative,GCF_000973625_1596
1000,anaerobe,GCF_000973625_1597
1000,facultative,GCF_000973625_1598
1000,aerobe,GCF_000973625_1599
1000,facultative,GCF_000973625_16
1000,facultative,GCF_000973625_160
1000,aerobe,GCF_000973625_1600
1000,facultative,GCF_000973625_1601
1000,anaerobe,GCF_000973625_1602
1000,facultative,GCF_000973625_1603
1000,aerobe,GCF_000973625_1604
1000,aerobe,GCF_000973625_1605
1000,anaerobe,GCF_000973625_1606
1000,facultative,GCF_000973625_1607
1000,facultative,GCF_000973625_1608
1000,facultative,GCF_000973625_1609
1000,aerobe,GCF_000973625_161
1000,aerobe,GCF_000973625_1610
1000,aerobe,GCF_000973625_1611
1000,aerobe,GCF_000973625_1612
1000,aerobe,GCF_000973625_1613
1000,facultative,GCF_000973625_1614
1000,facultative,GCF_000973625_1615
1000,anaerobe,GCF_000973625_1616
1000,anaerobe,GCF_000973625_1617
1000,aerobe,GCF_000973625_1618
1000,anaerobe,GCF_000973625_1619
1000,aerobe,GCF_000973625_162
1000,anaerobe,GCF_000973625_1620
1000,anaerobe,GCF_000973625_1621
1000,facultative,GCF_000973625_1622
1000,anaerobe,GCF_000973625_1623
1000,facultative,GCF_000973625_1624
1000,anaerobe,GCF_000973625_1625
1000,anaerobe,GCF_000973625_1626
1000,anaerobe,GCF_000973625_1627
1000,aerobe,GCF_000973625_1628
1000,facultative,GCF_000973625_1629
1000,anaerobe,GCF_000973625_163
1000,anaerobe,GCF_000973625_1630
1000,anaerobe,GCF_000973625_1631
1000,anaerobe,GCF_000973625_1632
1000,anaerobe,GCF_000973625_1633
1000,anaerobe,GCF_000973625_1634
1000,facultative,GCF_000973625_1635
1000,aerobe,GCF_000973625_1636
1000,aerobe,GCF_000973625_1637
1000,anaerobe,GCF_000973625_1638
1000,anaerobe,GCF_000973625_1639
1000,anaerobe,GCF_000973625_164
1000,facultative,GCF_000973625_1640
1000,facultative,GCF_000973625_1641
1000,facultative,GCF_000973625_1642
1000,aerobe,GCF_000973625_1643
1000,aerobe,GCF_000973625_1644
1000,anaerobe,GCF_000973625_1645
1000,facultative,GCF_000973625_1646
1000,anaerobe,GCF_000973625_1647
1000,aerobe,GCF_000973625_1648
1000,facultative,GCF_000973625_1649
1000,facultative,GCF_000973625_165
1000,aerobe,GCF_000973625_1650
1000,facultative,GCF_000973625_1651
1000,anaerobe,GCF_000973625_1652
1000,aerobe,GCF_000973625_1653
1000,aerobe,GCF_000973625_1654
1000,anaerobe,GCF_000973625_1655
1000,facultative,GCF_000973625_1656
1000,facultative,GCF_000973625_1657
1000,facultative,GCF_000973625_1658
1000,anaerobe,GCF_000973625_1659
1000,aerobe,GCF_000973625_166
1000,facultative,GCF_000973625_1660
1000,aerobe,GCF_000973625_1661
1000,facultative,GCF_000973625_1662
1000,aerobe,GCF_000973625_1663
