contig_size,prediction,contig_id
1000,aerobe,GCF_000022525_1052
1000,anaerobe,GCF_000022525_1053
1000,anaerobe,GCF_000022525_1054
1000,facultative,GCF_000022525_1055
1000,facultative,GCF_000022525_1056
1000,anaerobe,GCF_000022525_1057
1000,aerobe,GCF_000022525_1058
1000,anaerobe,GCF_000022525_1059
1000,facultative,GCF_000022525_106
1000,anaerobe,GCF_000022525_1060
1000,aerobe,GCF_000022525_1061
1000,facultative,GCF_000022525_1062
1000,anaerobe,GCF_000022525_1063
1000,anaerobe,GCF_000022525_1064
1000,facultative,GCF_000022525_1065
1000,anaerobe,GCF_000022525_1066
1000,anaerobe,GCF_000022525_1067
1000,anaerobe,GCF_000022525_1068
1000,facultative,GCF_000022525_1069
1000,anaerobe,GCF_000022525_107
1000,facultative,GCF_000022525_1070
1000,anaerobe,GCF_000022525_1071
1000,anaerobe,GCF_000022525_1072
1000,anaerobe,GCF_000022525_1073
1000,facultative,GCF_000022525_1074
1000,anaerobe,GCF_000022525_1075
1000,anaerobe,GCF_000022525_1076
1000,anaerobe,GCF_000022525_1077
1000,anaerobe,GCF_000022525_1078
1000,anaerobe,GCF_000022525_1079
1000,anaerobe,GCF_000022525_108
1000,anaerobe,GCF_000022525_1080
1000,facultative,GCF_000022525_1081
1000,anaerobe,GCF_000022525_1082
1000,facultative,GCF_000022525_1083
1000,facultative,GCF_000022525_1084
1000,anaerobe,GCF_000022525_1085
1000,anaerobe,GCF_000022525_1086
1000,facultative,GCF_000022525_1087
1000,anaerobe,GCF_000022525_1088
1000,anaerobe,GCF_000022525_1089
1000,anaerobe,GCF_000022525_109
1000,anaerobe,GCF_000022525_1090
1000,anaerobe,GCF_000022525_1091
1000,anaerobe,GCF_000022525_1092
1000,anaerobe,GCF_000022525_1093
1000,anaerobe,GCF_000022525_1094
1000,anaerobe,GCF_000022525_1095
1000,anaerobe,GCF_000022525_1096
1000,aerobe,GCF_000022525_1097
1000,anaerobe,GCF_000022525_1098
1000,anaerobe,GCF_000022525_1099
1000,anaerobe,GCF_000022525_11
1000,anaerobe,GCF_000022525_110
1000,aerobe,GCF_000022525_1100
1000,anaerobe,GCF_000022525_1101
1000,facultative,GCF_000022525_1102
1000,aerobe,GCF_000022525_1103
1000,facultative,GCF_000022525_1104
1000,anaerobe,GCF_000022525_1105
1000,anaerobe,GCF_000022525_1106
1000,anaerobe,GCF_000022525_1107
1000,anaerobe,GCF_000022525_1108
1000,facultative,GCF_000022525_1109
1000,anaerobe,GCF_000022525_111
1000,anaerobe,GCF_000022525_1110
1000,anaerobe,GCF_000022525_1111
1000,facultative,GCF_000022525_1112
1000,aerobe,GCF_000022525_1113
1000,anaerobe,GCF_000022525_1114
1000,anaerobe,GCF_000022525_1115
1000,anaerobe,GCF_000022525_1116
1000,facultative,GCF_000022525_1117
1000,aerobe,GCF_000022525_1118
1000,anaerobe,GCF_000022525_1119
1000,anaerobe,GCF_000022525_112
1000,anaerobe,GCF_000022525_1120
1000,facultative,GCF_000022525_1121
1000,anaerobe,GCF_000022525_1122
1000,anaerobe,GCF_000022525_1123
1000,anaerobe,GCF_000022525_1124
1000,facultative,GCF_000022525_1125
1000,anaerobe,GCF_000022525_1126
1000,anaerobe,GCF_000022525_1127
1000,anaerobe,GCF_000022525_1128
1000,anaerobe,GCF_000022525_1129
1000,anaerobe,GCF_000022525_113
1000,anaerobe,GCF_000022525_1130
1000,anaerobe,GCF_000022525_1131
1000,anaerobe,GCF_000022525_1132
1000,aerobe,GCF_000022525_1133
1000,aerobe,GCF_000022525_1134
1000,anaerobe,GCF_000022525_1135
1000,anaerobe,GCF_000022525_1136
1000,anaerobe,GCF_000022525_1137
1000,anaerobe,GCF_000022525_1138
1000,anaerobe,GCF_000022525_1139
1000,anaerobe,GCF_000022525_114
1000,facultative,GCF_000022525_1140
1000,anaerobe,GCF_000022525_1141
1000,facultative,GCF_000022525_1142
1000,anaerobe,GCF_000022525_1143
1000,anaerobe,GCF_000022525_1144
1000,anaerobe,GCF_000022525_1145
1000,anaerobe,GCF_000022525_1146
1000,aerobe,GCF_000022525_1147
1000,facultative,GCF_000022525_1148
1000,anaerobe,GCF_000022525_1149
1000,anaerobe,GCF_000022525_115
1000,anaerobe,GCF_000022525_1150
1000,anaerobe,GCF_000022525_1151
1000,anaerobe,GCF_000022525_1152
1000,anaerobe,GCF_000022525_1153
1000,anaerobe,GCF_000022525_1154
1000,facultative,GCF_000022525_1155
1000,anaerobe,GCF_000022525_1156
1000,anaerobe,GCF_000022525_1157
1000,anaerobe,GCF_000022525_1158
1000,aerobe,GCF_000022525_1159
1000,anaerobe,GCF_000022525_116
1000,anaerobe,GCF_000022525_1160
1000,anaerobe,GCF_000022525_1161
1000,facultative,GCF_000022525_1162
1000,anaerobe,GCF_000022525_1163
1000,anaerobe,GCF_000022525_1164
1000,anaerobe,GCF_000022525_1165
1000,anaerobe,GCF_000022525_1166
1000,facultative,GCF_000022525_1167
1000,anaerobe,GCF_000022525_1168
1000,aerobe,GCF_000022525_1169
1000,anaerobe,GCF_000022525_117
1000,anaerobe,GCF_000022525_1170
1000,facultative,GCF_000022525_1171
1000,facultative,GCF_000022525_1172
1000,anaerobe,GCF_000022525_1173
1000,aerobe,GCF_000022525_1174
1000,anaerobe,GCF_000022525_1175
1000,facultative,GCF_000022525_1176
1000,anaerobe,GCF_000022525_1177
1000,anaerobe,GCF_000022525_1178
1000,anaerobe,GCF_000022525_1179
1000,aerobe,GCF_000022525_118
1000,aerobe,GCF_000022525_1180
1000,anaerobe,GCF_000022525_1181
1000,facultative,GCF_000022525_1182
1000,anaerobe,GCF_000022525_1183
1000,anaerobe,GCF_000022525_1184
1000,anaerobe,GCF_000022525_1185
1000,anaerobe,GCF_000022525_1186
1000,anaerobe,GCF_000022525_1187
1000,facultative,GCF_000022525_1188
1000,anaerobe,GCF_000022525_1189
1000,anaerobe,GCF_000022525_119
1000,anaerobe,GCF_000022525_1190
1000,anaerobe,GCF_000022525_1191
1000,anaerobe,GCF_000022525_1192
1000,anaerobe,GCF_000022525_1193
1000,anaerobe,GCF_000022525_1194
1000,facultative,GCF_000022525_1195
1000,aerobe,GCF_000022525_1196
1000,anaerobe,GCF_000022525_1197
1000,anaerobe,GCF_000022525_1198
1000,anaerobe,GCF_000022525_1199
1000,anaerobe,GCF_000022525_12
1000,anaerobe,GCF_000022525_120
1000,aerobe,GCF_000022525_1200
1000,anaerobe,GCF_000022525_1201
1000,anaerobe,GCF_000022525_1202
1000,facultative,GCF_000022525_1203
1000,anaerobe,GCF_000022525_1204
1000,facultative,GCF_000022525_1205
1000,aerobe,GCF_000022525_1206
1000,anaerobe,GCF_000022525_1207
1000,anaerobe,GCF_000022525_1208
1000,facultative,GCF_000022525_1209
1000,anaerobe,GCF_000022525_121
1000,aerobe,GCF_000022525_1210
1000,anaerobe,GCF_000022525_1211
1000,anaerobe,GCF_000022525_1212
1000,anaerobe,GCF_000022525_1213
1000,anaerobe,GCF_000022525_1214
1000,anaerobe,GCF_000022525_1215
1000,anaerobe,GCF_000022525_1216
1000,anaerobe,GCF_000022525_1217
1000,facultative,GCF_000022525_1218
1000,anaerobe,GCF_000022525_1219
1000,anaerobe,GCF_000022525_122
1000,anaerobe,GCF_000022525_1220
1000,anaerobe,GCF_000022525_1221
1000,anaerobe,GCF_000022525_1222
1000,facultative,GCF_000022525_1223
1000,anaerobe,GCF_000022525_1224
1000,anaerobe,GCF_000022525_1225
1000,anaerobe,GCF_000022525_1226
1000,anaerobe,GCF_000022525_1227
1000,anaerobe,GCF_000022525_1228
1000,anaerobe,GCF_000022525_1229
1000,anaerobe,GCF_000022525_123
1000,anaerobe,GCF_000022525_1230
1000,anaerobe,GCF_000022525_1231
1000,facultative,GCF_000022525_1232
1000,anaerobe,GCF_000022525_1233
1000,anaerobe,GCF_000022525_1234
1000,anaerobe,GCF_000022525_1235
1000,anaerobe,GCF_000022525_1236
1000,anaerobe,GCF_000022525_1237
1000,facultative,GCF_000022525_1238
1000,anaerobe,GCF_000022525_1239
1000,anaerobe,GCF_000022525_124
1000,anaerobe,GCF_000022525_1240
1000,anaerobe,GCF_000022525_1241
1000,aerobe,GCF_000022525_1242
1000,anaerobe,GCF_000022525_1243
1000,anaerobe,GCF_000022525_1244
1000,anaerobe,GCF_000022525_1245
1000,facultative,GCF_000022525_1246
1000,facultative,GCF_000022525_1247
1000,anaerobe,GCF_000022525_1248
1000,anaerobe,GCF_000022525_1249
1000,facultative,GCF_000022525_125
1000,anaerobe,GCF_000022525_1250
1000,facultative,GCF_000022525_1251
1000,anaerobe,GCF_000022525_1252
1000,anaerobe,GCF_000022525_1253
1000,facultative,GCF_000022525_1254
1000,anaerobe,GCF_000022525_1255
1000,anaerobe,GCF_000022525_1256
1000,facultative,GCF_000022525_1257
1000,anaerobe,GCF_000022525_1258
1000,anaerobe,GCF_000022525_1259
1000,anaerobe,GCF_000022525_126
1000,anaerobe,GCF_000022525_1260
1000,facultative,GCF_000022525_1261
1000,anaerobe,GCF_000022525_1262
1000,anaerobe,GCF_000022525_1263
1000,anaerobe,GCF_000022525_1264
1000,facultative,GCF_000022525_1265
1000,anaerobe,GCF_000022525_1266
1000,aerobe,GCF_000022525_1267
1000,anaerobe,GCF_000022525_1268
1000,facultative,GCF_000022525_1269
1000,aerobe,GCF_000022525_127
1000,anaerobe,GCF_000022525_1270
1000,anaerobe,GCF_000022525_1271
1000,anaerobe,GCF_000022525_1272
1000,anaerobe,GCF_000022525_1273
1000,anaerobe,GCF_000022525_1274
1000,anaerobe,GCF_000022525_1275
1000,anaerobe,GCF_000022525_1276
1000,aerobe,GCF_000022525_1277
1000,anaerobe,GCF_000022525_1278
1000,anaerobe,GCF_000022525_1279
1000,anaerobe,GCF_000022525_128
1000,facultative,GCF_000022525_1280
1000,anaerobe,GCF_000022525_1281
1000,anaerobe,GCF_000022525_1282
1000,anaerobe,GCF_000022525_1283
1000,anaerobe,GCF_000022525_1284
1000,anaerobe,GCF_000022525_1285
1000,anaerobe,GCF_000022525_1286
1000,anaerobe,GCF_000022525_1287
1000,anaerobe,GCF_000022525_1288
1000,facultative,GCF_000022525_1289
1000,anaerobe,GCF_000022525_129
1000,anaerobe,GCF_000022525_1290
1000,anaerobe,GCF_000022525_1291
1000,aerobe,GCF_000022525_1292
1000,anaerobe,GCF_000022525_1293
1000,aerobe,GCF_000022525_1294
1000,anaerobe,GCF_000022525_1295
1000,anaerobe,GCF_000022525_1296
1000,aerobe,GCF_000022525_1297
1000,anaerobe,GCF_000022525_1298
1000,anaerobe,GCF_000022525_1299
1000,anaerobe,GCF_000022525_13
1000,anaerobe,GCF_000022525_130
1000,anaerobe,GCF_000022525_1300
1000,anaerobe,GCF_000022525_1301
1000,anaerobe,GCF_000022525_1302
1000,facultative,GCF_000022525_1303
1000,anaerobe,GCF_000022525_1304
1000,anaerobe,GCF_000022525_1305
1000,anaerobe,GCF_000022525_1306
1000,anaerobe,GCF_000022525_1307
1000,anaerobe,GCF_000022525_1308
1000,anaerobe,GCF_000022525_1309
1000,anaerobe,GCF_000022525_131
1000,facultative,GCF_000022525_1310
1000,anaerobe,GCF_000022525_1311
1000,facultative,GCF_000022525_1312
1000,anaerobe,GCF_000022525_1313
1000,anaerobe,GCF_000022525_1314
1000,anaerobe,GCF_000022525_1315
1000,anaerobe,GCF_000022525_1316
1000,anaerobe,GCF_000022525_1317
1000,anaerobe,GCF_000022525_1318
1000,anaerobe,GCF_000022525_1319
1000,facultative,GCF_000022525_132
1000,facultative,GCF_000022525_1320
1000,anaerobe,GCF_000022525_1321
1000,facultative,GCF_000022525_1322
1000,anaerobe,GCF_000022525_1323
1000,anaerobe,GCF_000022525_1324
1000,anaerobe,GCF_000022525_1325
1000,aerobe,GCF_000022525_1326
1000,anaerobe,GCF_000022525_1327
1000,facultative,GCF_000022525_1328
1000,anaerobe,GCF_000022525_1329
1000,facultative,GCF_000022525_133
1000,anaerobe,GCF_000022525_1330
1000,anaerobe,GCF_000022525_1331
1000,anaerobe,GCF_000022525_1332
1000,aerobe,GCF_000022525_1333
1000,facultative,GCF_000022525_1334
1000,facultative,GCF_000022525_1335
1000,anaerobe,GCF_000022525_1336
1000,anaerobe,GCF_000022525_1337
1000,anaerobe,GCF_000022525_1338
1000,anaerobe,GCF_000022525_1339
1000,anaerobe,GCF_000022525_134
1000,facultative,GCF_000022525_1340
1000,anaerobe,GCF_000022525_1341
1000,aerobe,GCF_000022525_1342
1000,anaerobe,GCF_000022525_1343
1000,anaerobe,GCF_000022525_1344
1000,anaerobe,GCF_000022525_1345
1000,anaerobe,GCF_000022525_1346
1000,facultative,GCF_000022525_1347
1000,anaerobe,GCF_000022525_1348
1000,anaerobe,GCF_000022525_1349
1000,anaerobe,GCF_000022525_135
1000,facultative,GCF_000022525_1350
1000,anaerobe,GCF_000022525_1351
1000,anaerobe,GCF_000022525_1352
1000,anaerobe,GCF_000022525_1353
1000,anaerobe,GCF_000022525_1354
1000,anaerobe,GCF_000022525_1355
1000,anaerobe,GCF_000022525_1356
1000,anaerobe,GCF_000022525_1357
1000,aerobe,GCF_000022525_1358
1000,anaerobe,GCF_000022525_1359
1000,anaerobe,GCF_000022525_136
1000,anaerobe,GCF_000022525_1360
1000,anaerobe,GCF_000022525_1361
1000,anaerobe,GCF_000022525_1362
1000,anaerobe,GCF_000022525_1363
1000,facultative,GCF_000022525_1364
1000,facultative,GCF_000022525_1365
1000,anaerobe,GCF_000022525_1366
1000,anaerobe,GCF_000022525_1367
1000,anaerobe,GCF_000022525_1368
1000,anaerobe,GCF_000022525_1369
1000,anaerobe,GCF_000022525_137
1000,anaerobe,GCF_000022525_1370
1000,anaerobe,GCF_000022525_1371
1000,anaerobe,GCF_000022525_1372
1000,facultative,GCF_000022525_1373
1000,anaerobe,GCF_000022525_1374
1000,anaerobe,GCF_000022525_1375
1000,facultative,GCF_000022525_1376
1000,anaerobe,GCF_000022525_1377
1000,anaerobe,GCF_000022525_1378
1000,aerobe,GCF_000022525_1379
1000,anaerobe,GCF_000022525_138
1000,anaerobe,GCF_000022525_1380
1000,anaerobe,GCF_000022525_1381
1000,anaerobe,GCF_000022525_1382
1000,anaerobe,GCF_000022525_1383
1000,anaerobe,GCF_000022525_1384
1000,anaerobe,GCF_000022525_1385
1000,anaerobe,GCF_000022525_1386
1000,anaerobe,GCF_000022525_1387
1000,anaerobe,GCF_000022525_1388
1000,anaerobe,GCF_000022525_1389
1000,anaerobe,GCF_000022525_139
1000,anaerobe,GCF_000022525_1390
1000,anaerobe,GCF_000022525_1391
1000,anaerobe,GCF_000022525_1392
1000,anaerobe,GCF_000022525_1393
1000,facultative,GCF_000022525_1394
1000,anaerobe,GCF_000022525_1395
1000,anaerobe,GCF_000022525_1396
1000,facultative,GCF_000022525_1397
1000,facultative,GCF_000022525_1398
1000,anaerobe,GCF_000022525_1399
1000,anaerobe,GCF_000022525_14
1000,anaerobe,GCF_000022525_140
1000,anaerobe,GCF_000022525_1400
1000,anaerobe,GCF_000022525_1401
1000,anaerobe,GCF_000022525_1402
1000,anaerobe,GCF_000022525_1403
1000,anaerobe,GCF_000022525_1404
1000,anaerobe,GCF_000022525_1405
1000,anaerobe,GCF_000022525_1406
1000,aerobe,GCF_000022525_1407
1000,anaerobe,GCF_000022525_1408
1000,anaerobe,GCF_000022525_1409
1000,anaerobe,GCF_000022525_141
1000,anaerobe,GCF_000022525_1410
1000,aerobe,GCF_000022525_1411
1000,anaerobe,GCF_000022525_1412
1000,anaerobe,GCF_000022525_1413
1000,anaerobe,GCF_000022525_1414
1000,anaerobe,GCF_000022525_1415
1000,anaerobe,GCF_000022525_1416
1000,facultative,GCF_000022525_1417
1000,aerobe,GCF_000022525_1418
1000,facultative,GCF_000022525_1419
1000,facultative,GCF_000022525_142
1000,anaerobe,GCF_000022525_1420
1000,anaerobe,GCF_000022525_1421
1000,anaerobe,GCF_000022525_1422
1000,anaerobe,GCF_000022525_1423
1000,aerobe,GCF_000022525_1424
1000,anaerobe,GCF_000022525_1425
1000,facultative,GCF_000022525_1426
1000,anaerobe,GCF_000022525_1427
1000,anaerobe,GCF_000022525_1428
1000,anaerobe,GCF_000022525_1429
1000,anaerobe,GCF_000022525_143
1000,anaerobe,GCF_000022525_1430
1000,anaerobe,GCF_000022525_1431
1000,aerobe,GCF_000022525_1432
1000,anaerobe,GCF_000022525_1433
1000,facultative,GCF_000022525_1434
1000,facultative,GCF_000022525_1435
1000,anaerobe,GCF_000022525_1436
1000,anaerobe,GCF_000022525_1437
1000,facultative,GCF_000022525_1438
1000,anaerobe,GCF_000022525_1439
1000,anaerobe,GCF_000022525_144
1000,facultative,GCF_000022525_1440
1000,facultative,GCF_000022525_1441
1000,anaerobe,GCF_000022525_1442
1000,anaerobe,GCF_000022525_1443
1000,anaerobe,GCF_000022525_1444
1000,aerobe,GCF_000022525_1445
1000,anaerobe,GCF_000022525_1446
1000,anaerobe,GCF_000022525_1447
1000,anaerobe,GCF_000022525_1448
1000,facultative,GCF_000022525_1449
1000,anaerobe,GCF_000022525_145
1000,facultative,GCF_000022525_1450
1000,facultative,GCF_000022525_1451
1000,anaerobe,GCF_000022525_1452
1000,facultative,GCF_000022525_1453
1000,anaerobe,GCF_000022525_1454
1000,facultative,GCF_000022525_1455
1000,anaerobe,GCF_000022525_1456
1000,anaerobe,GCF_000022525_1457
1000,anaerobe,GCF_000022525_1458
1000,anaerobe,GCF_000022525_1459
1000,anaerobe,GCF_000022525_146
1000,anaerobe,GCF_000022525_1460
1000,anaerobe,GCF_000022525_1461
1000,anaerobe,GCF_000022525_1462
1000,anaerobe,GCF_000022525_1463
1000,anaerobe,GCF_000022525_1464
1000,anaerobe,GCF_000022525_1465
1000,anaerobe,GCF_000022525_1466
1000,facultative,GCF_000022525_1467
1000,anaerobe,GCF_000022525_1468
1000,aerobe,GCF_000022525_1469
1000,anaerobe,GCF_000022525_147
1000,anaerobe,GCF_000022525_1470
1000,anaerobe,GCF_000022525_1471
1000,facultative,GCF_000022525_1472
1000,facultative,GCF_000022525_1473
1000,anaerobe,GCF_000022525_1474
1000,facultative,GCF_000022525_1475
1000,facultative,GCF_000022525_1476
1000,aerobe,GCF_000022525_1477
1000,aerobe,GCF_000022525_1478
1000,anaerobe,GCF_000022525_1479
1000,anaerobe,GCF_000022525_148
1000,anaerobe,GCF_000022525_1480
1000,anaerobe,GCF_000022525_1481
1000,anaerobe,GCF_000022525_1482
1000,anaerobe,GCF_000022525_1483
1000,anaerobe,GCF_000022525_1484
1000,anaerobe,GCF_000022525_1485
1000,anaerobe,GCF_000022525_1486
1000,anaerobe,GCF_000022525_1487
1000,anaerobe,GCF_000022525_1488
1000,anaerobe,GCF_000022525_1489
1000,facultative,GCF_000022525_149
1000,anaerobe,GCF_000022525_1490
1000,anaerobe,GCF_000022525_1491
1000,anaerobe,GCF_000022525_1492
1000,anaerobe,GCF_000022525_1493
1000,anaerobe,GCF_000022525_1494
1000,anaerobe,GCF_000022525_1495
1000,anaerobe,GCF_000022525_1496
1000,anaerobe,GCF_000022525_1497
1000,anaerobe,GCF_000022525_1498
1000,anaerobe,GCF_000022525_1499
1000,anaerobe,GCF_000022525_15
1000,anaerobe,GCF_000022525_150
1000,anaerobe,GCF_000022525_1500
1000,anaerobe,GCF_000022525_1501
1000,anaerobe,GCF_000022525_1502
1000,anaerobe,GCF_000022525_1503
1000,anaerobe,GCF_000022525_1504
1000,anaerobe,GCF_000022525_1505
1000,anaerobe,GCF_000022525_1506
1000,anaerobe,GCF_000022525_1507
1000,anaerobe,GCF_000022525_1508
1000,anaerobe,GCF_000022525_1509
1000,anaerobe,GCF_000022525_151
1000,anaerobe,GCF_000022525_1510
1000,anaerobe,GCF_000022525_1511
1000,anaerobe,GCF_000022525_1512
1000,anaerobe,GCF_000022525_1513
1000,anaerobe,GCF_000022525_1514
1000,anaerobe,GCF_000022525_1515
1000,anaerobe,GCF_000022525_1516
1000,facultative,GCF_000022525_1517
1000,aerobe,GCF_000022525_1518
1000,anaerobe,GCF_000022525_1519
1000,aerobe,GCF_000022525_152
1000,anaerobe,GCF_000022525_1520
1000,anaerobe,GCF_000022525_1521
1000,anaerobe,GCF_000022525_1522
1000,anaerobe,GCF_000022525_1523
1000,aerobe,GCF_000022525_1524
1000,facultative,GCF_000022525_1525
1000,facultative,GCF_000022525_1526
1000,anaerobe,GCF_000022525_1527
1000,anaerobe,GCF_000022525_1528
1000,anaerobe,GCF_000022525_1529
1000,anaerobe,GCF_000022525_153
1000,anaerobe,GCF_000022525_1530
1000,anaerobe,GCF_000022525_1531
1000,anaerobe,GCF_000022525_1532
1000,anaerobe,GCF_000022525_1533
1000,facultative,GCF_000022525_1534
1000,anaerobe,GCF_000022525_1535
1000,anaerobe,GCF_000022525_1536
1000,anaerobe,GCF_000022525_1537
1000,facultative,GCF_000022525_1538
1000,anaerobe,GCF_000022525_1539
1000,anaerobe,GCF_000022525_154
1000,anaerobe,GCF_000022525_1540
1000,anaerobe,GCF_000022525_1541
1000,anaerobe,GCF_000022525_1542
1000,anaerobe,GCF_000022525_1543
1000,anaerobe,GCF_000022525_1544
1000,anaerobe,GCF_000022525_1545
1000,anaerobe,GCF_000022525_1546
1000,anaerobe,GCF_000022525_1547
1000,anaerobe,GCF_000022525_1548
1000,anaerobe,GCF_000022525_1549
1000,anaerobe,GCF_000022525_155
1000,anaerobe,GCF_000022525_1550
1000,anaerobe,GCF_000022525_1551
1000,facultative,GCF_000022525_1552
1000,anaerobe,GCF_000022525_1553
1000,anaerobe,GCF_000022525_1554
1000,facultative,GCF_000022525_1555
1000,anaerobe,GCF_000022525_1556
1000,facultative,GCF_000022525_1557
1000,aerobe,GCF_000022525_1558
1000,aerobe,GCF_000022525_1559
1000,anaerobe,GCF_000022525_156
1000,anaerobe,GCF_000022525_1560
1000,anaerobe,GCF_000022525_1561
1000,anaerobe,GCF_000022525_1562
1000,anaerobe,GCF_000022525_1563
1000,anaerobe,GCF_000022525_1564
1000,anaerobe,GCF_000022525_1565
1000,aerobe,GCF_000022525_1566
1000,aerobe,GCF_000022525_1567
1000,facultative,GCF_000022525_1568
1000,facultative,GCF_000022525_1569
1000,facultative,GCF_000022525_157
1000,anaerobe,GCF_000022525_1570
1000,anaerobe,GCF_000022525_1571
1000,anaerobe,GCF_000022525_1572
1000,facultative,GCF_000022525_1573
1000,anaerobe,GCF_000022525_1574
1000,aerobe,GCF_000022525_1575
1000,anaerobe,GCF_000022525_1576
1000,anaerobe,GCF_000022525_1577
1000,anaerobe,GCF_000022525_1578
1000,aerobe,GCF_000022525_1579
1000,anaerobe,GCF_000022525_158
1000,anaerobe,GCF_000022525_1580
1000,anaerobe,GCF_000022525_1581
1000,anaerobe,GCF_000022525_1582
1000,anaerobe,GCF_000022525_1583
1000,anaerobe,GCF_000022525_1584
1000,facultative,GCF_000022525_1585
1000,anaerobe,GCF_000022525_1586
1000,facultative,GCF_000022525_1587
1000,anaerobe,GCF_000022525_1588
1000,aerobe,GCF_000022525_1589
1000,anaerobe,GCF_000022525_159
1000,facultative,GCF_000022525_1590
1000,anaerobe,GCF_000022525_1591
1000,anaerobe,GCF_000022525_1592
1000,anaerobe,GCF_000022525_1593
1000,anaerobe,GCF_000022525_1594
1000,facultative,GCF_000022525_1595
1000,anaerobe,GCF_000022525_1596
1000,anaerobe,GCF_000022525_1597
1000,facultative,GCF_000022525_1598
1000,anaerobe,GCF_000022525_1599
1000,anaerobe,GCF_000022525_16
1000,anaerobe,GCF_000022525_160
1000,anaerobe,GCF_000022525_1600
1000,anaerobe,GCF_000022525_1601
1000,anaerobe,GCF_000022525_1602
1000,anaerobe,GCF_000022525_1603
1000,anaerobe,GCF_000022525_1604
1000,anaerobe,GCF_000022525_1605
1000,anaerobe,GCF_000022525_1606
1000,anaerobe,GCF_000022525_1607
1000,anaerobe,GCF_000022525_1608
1000,anaerobe,GCF_000022525_1609
1000,anaerobe,GCF_000022525_161
1000,anaerobe,GCF_000022525_1610
1000,anaerobe,GCF_000022525_1611
1000,anaerobe,GCF_000022525_1612
1000,facultative,GCF_000022525_1613
1000,anaerobe,GCF_000022525_1614
1000,anaerobe,GCF_000022525_1615
1000,anaerobe,GCF_000022525_1616
1000,anaerobe,GCF_000022525_1617
1000,aerobe,GCF_000022525_1618
1000,anaerobe,GCF_000022525_1619
1000,anaerobe,GCF_000022525_162
1000,facultative,GCF_000022525_1620
1000,anaerobe,GCF_000022525_1621
1000,anaerobe,GCF_000022525_1622
1000,anaerobe,GCF_000022525_1623
1000,anaerobe,GCF_000022525_1624
1000,anaerobe,GCF_000022525_1625
1000,anaerobe,GCF_000022525_1626
1000,anaerobe,GCF_000022525_1627
1000,aerobe,GCF_000022525_1628
1000,anaerobe,GCF_000022525_1629
1000,anaerobe,GCF_000022525_163
1000,anaerobe,GCF_000022525_1630
1000,facultative,GCF_000022525_1631
1000,anaerobe,GCF_000022525_1632
1000,anaerobe,GCF_000022525_1633
1000,anaerobe,GCF_000022525_1634
1000,anaerobe,GCF_000022525_1635
1000,aerobe,GCF_000022525_1636
1000,anaerobe,GCF_000022525_1637
1000,anaerobe,GCF_000022525_1638
1000,anaerobe,GCF_000022525_1639
1000,anaerobe,GCF_000022525_164
1000,anaerobe,GCF_000022525_1640
1000,anaerobe,GCF_000022525_1641
1000,anaerobe,GCF_000022525_1642
1000,anaerobe,GCF_000022525_1643
